Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,Country,Postal Code,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
12553,Target North Bergen Commons T-1865,Starbucks,76237-89024,201-520-1701,LS,7101 Tonnelle Ave,7101 Tonnelle Ave,,,North Bergen,NJ,US,070474507,"(40.8013763427734, -74.0215682983398)",40.801376342773438,-74.021568298339844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12554,Target Jersey City T-1886,Starbucks,76238-90970,201-499-0017,LS,100 14th St,100 14th St,,,Jersey City,NJ,US,073101202,"(40.7323608398438, -74.0358963012695)",40.73236083984375,-74.035896301269531,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12557,Sloatsburg Travel Plaza,Starbucks,72437-5061,845-753-2701,LS,MM-33 N,MM-33 N,,,Sloatsburg,NY,US,10974,"(41.1547012329102, -74.1857986450195)",41.154701232910156,-74.185798645019531,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12558,GMH Food Court,Starbucks,75237-82496,(864) 455-7000,LS,701 Grove Rd,701 Grove Rd,,,Greenville,SC,US,296055611,"(34.8187065124512, -82.4121322631836)",34.818706512451172,-82.4121322631836,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12559,Target Collierville T-1907,Starbucks,76241-91588,901-860-0000,LS,325 New Byhalia Rd,325 New Byhalia Rd,,,Collierville,TN,US,380173705,"(35.0497741699219, -89.6906051635742)",35.049774169921875,-89.690605163574219,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12561,Safeway-The Dalles #1489,Starbucks,74302-77220,541-298-9488,LS,520 Mt. Hood St,520 Mt. Hood St,,,The Dalles,OR,US,970583555,"(45.6043701171875, -121.193168640137)",45.6043701171875,-121.19316864013672,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12562,"Wakefield, Belmont Plaza",Starbucks,2798-91107,401-788-9313,CO,600 Kingstown Rd,600 Kingstown Rd,,,Wakefield,RI,US,028798303,"(41.4412803649902, -71.4886093139648)",41.441280364990234,-71.488609313964844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12563,"Gelman Library, GWU",Starbucks,8759-86882,202-994-0200,CO,"2130 H Street, NW","2130 H Street, NW",,,Washington,DC,US,200520081,"(38.8994293212891, -77.0485992431641)",38.899429321289062,-77.048599243164062,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12564,I-20 & Hwy 34,Starbucks,9538-97148,972-563-2086,CO,1620 SH 34 South,1620 SH 34 South,,,Terrell,TX,US,75160,"(32.7029304504395, -96.2763137817383)",32.702930450439453,-96.276313781738281,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12541,Aramark @ University of Toledo,Starbucks,75200-91001,419-530-2903,LS,2801 W Bancroft Ave,2801 W Bancroft Ave,,,Toledo,OH,US,436063328,"(41.6627349853516, -83.6093597412109)",41.662734985351562,-83.609359741210938,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12552,Target Rockaway T-1864,Starbucks,76236-93128,973-989-5740,LS,381 Mt. Hope Ave,381 Mt. Hope Ave,,,Rockaway,NJ,US,078661697,"(40.9058647155762, -74.5594100952148)",40.905864715576172,-74.559410095214844,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12555,Target Atlantic Terminal T-1849,Starbucks,76240-90427,718-290-1109,LS,139 Flatbush Ave,139 Flatbush Ave,,,Brooklyn,NY,US,112171450,"(40.684440612793, -73.9775161743164)",40.684440612792969,-73.9775161743164,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12556,Target Riverdale T-1798,Starbucks,76239-88982,,LS,40 W 225th St,40 W 225th St,,,Bronx,NY,US,104637016,"(40.873233795166, -73.9087295532227)",40.873233795166016,-73.908729553222656,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12560,Target Tomball T-1904,Starbucks,76242-93277,281-255-6820,LS,14302 FM 2920,14302 FM 2920,,,Tomball,TX,US,773775504,"(30.0918979644775, -95.6392135620117)",30.091897964477539,-95.639213562011719,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12565,Newton Centre St.,Starbucks,8741-93727,617-964-9690,CO,1269 Centre Street,1269 Centre Street,,,Newton Centre,MA,US,024591538,"(42.3302574157715, -71.1949920654297)",42.330257415771484,-71.194992065429688,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12566,Cambridge Center,Starbucks,8742-93728,617-577-7511,CO,"120 Broadway, 6 Cambridge Center",120 Broadway,6 Cambridge Center,,Cambridge,MA,US,021421401,"(42.3639144897461, -71.0880889892578)",42.363914489746094,-71.088088989257812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12567,Safeway-Hanover #1926,Starbucks,74447-95256,410-904-7222,LS,2655 Old Annapolis Neck Rd,2655 Old Annapolis Neck Rd,,,Hanover,MD,US,210761262,"(39.1305999755859, -76.7418212890625)",39.130599975585938,-76.7418212890625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12568,Fred Meyer - Palmer #671,Starbucks,72980-94694,907-761-4200,LS,650 N Cobb St,650 N Cobb St,,,Palmer,AK,US,996456387,"(61.6010208129883, -149.120498657227)",61.601020812988281,-149.12049865722656,Alaskan Standard Time,-540,GMT-09:00 America/Anchorage,12/08/2013 10:41:59 PM
12569,"Clairemont & Balboa, San Diego",Starbucks,10890-102526,858-581-1124,CO,3895 Clairemont Drive,3895 Clairemont Drive,,,San Diego,CA,US,921175833,"(32.8114395141602, -117.200622558594)",32.811439514160156,-117.20062255859375,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12570,2nd & F Street,Starbucks,11465-105235,909 381-3129,CO,601 W 2ND ST,601 W 2ND ST,,,SAN BERNARDINO,CA,US,924103205,"(34.1024017333984, -117.296775817871)",34.102401733398438,-117.29677581787109,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12571,Safeway-Maple Valley #1471,Starbucks,74703-97837,425-432-2020,LS,26916 Maple Valley Hwy,26916 Maple Valley Hwy,,,Maple Valley,WA,US,98038,"(47.360538482666, -122.01863861084)",47.360538482666016,-122.01863861083984,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12572,I-5 & Corning - Corning,Starbucks,3486-93616,530-824-3297,CO,"908 SR-99W, A",908 SR-99W,A,,Corning,CA,US,960212724,"(39.9268226623535, -122.197883605957)",39.926822662353516,-122.19788360595703,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12573,"High Point, NC",Starbucks,8961-95301,336-889-8987,CO,"2101 N. Main Street, Suite 103, Family Video",2101 N. Main Street,Suite 103,Family Video,High Point,NC,US,272627700,"(35.9832229614258, -80.0237579345703)",35.983222961425781,-80.023757934570312,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12574,Stanton Square,Starbucks,8962-95337,252-757-3180,CO,"2205 W. Arlington Blvd., Suite A, Stanton Square Shopping Center",2205 W. Arlington Blvd.,Suite A,Stanton Square Shopping Center,Greenville,NC,US,27834,"(35.6059188842773, -77.4119338989258)",35.605918884277344,-77.411933898925781,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12575,Capitol & Timberloop,Starbucks,6769-73033,4084484369,CO,605 West Capitol Expressway,605 West Capitol Expressway,,,San Jose,CA,US,951364069,"(37.2748527526855, -121.85750579834)",37.274852752685547,-121.85750579833984,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12576,Safeway - Freedom #2840,Starbucks,79593-107179,,LS,2010 Freedom Blvd,2010 Freedom Blvd,,,Freedom,CA,US,950192834,"(36.9381713867188, -121.777168273926)",36.93817138671875,-121.77716827392578,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12578,Hwy 29 & LaVista Rd,Starbucks,13751-64724,770-492-9073,CO,4294 Lawrenceville Hwy,4294 Lawrenceville Hwy,,,Tucker,GA,US,300843717,"(33.8558006286621, -84.2096939086914)",33.855800628662109,-84.2096939086914,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12579,Target Prattville T-2274,Starbucks,76796-108570,334-290-6000,LS,2754 Legends Pkwy,2754 Legends Pkwy,,,Prattville,AL,US,36066,"(32.4734992980957, -86.4257965087891)",32.4734992980957,-86.425796508789062,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12580,8th & Walnut,Starbucks,8881-94555,215-627-2945,CO,"200 Washington Square West, The St. James",200 Washington Square West,,The St. James,Philadelphia,PA,US,191063513,"(39.9478607177734, -75.1540069580078)",39.947860717773438,-75.154006958007812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12582,Target Cleveland T-2367,Starbucks,76881-121299,423-790-3000,LS,4570 Frontage Rd NW,4570 Frontage Rd NW,,,Cleveland,TN,US,373122905,"(35.2559776306152, -84.8422470092773)",35.255977630615234,-84.842247009277344,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12583,Alvarado & Dyer,Starbucks,11167-95963,510-487-1879,CO,32340 Alvarado Blvd,32340 Alvarado Blvd,,,Union City,CA,US,945874034,"(37.5883369445801, -122.066452026367)",37.588336944580078,-122.06645202636719,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12584,Super Target Smyrna ST-2360,Starbucks,76875-121296,315-768-3017,LS,803 Industrial Blvd,803 Industrial Blvd,,,Smyrna,TN,US,371676865,"(35.9766006469727, -86.5625991821289)",35.976600646972656,-86.5625991821289,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12585,111 Arney Road,Starbucks,8735-94342,503-981-1758,CO,"111 Arney Road NE, A",111 Arney Road NE,A,,Woodburn,OR,US,970719465,"(45.152759552002, -122.882766723633)",45.152759552001953,-122.88276672363281,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12586,Super Target Manassas West ST-2323,Starbucks,76871-121148,703-257-6969,LS,9900 Sowder Village Sq,9900 Sowder Village Sq,,,Manassas,VA,US,201095464,"(38.7397232055664, -77.5310821533203)",38.739723205566406,-77.531082153320312,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12587,Super Target Spring Hill ST-2362,Starbucks,76876-121297,931-486-1030,LS,1033 Crossing Blvd,1033 Crossing Blvd,,,Spring Hill,TN,US,371742776,"(35.7428894042969, -86.9396362304688)",35.742889404296875,-86.93963623046875,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12588,Target Billings T-171,Starbucks,76169-90444,406-652-5430,LS,2601 Central Ave,2601 Central Ave,,,Billings,MT,US,591026652,"(45.770751953125, -108.582786560059)",45.770751953125,-108.58278656005859,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
12589,Sycamore Commons,Starbucks,8697-93960,704-841-1398,CO,"2233 Matthews Township Parkway, Suite A",2233 Matthews Township Parkway,Suite A,,Matthews,NC,US,281054823,"(35.1280326843262, -80.7028503417969)",35.128032684326172,-80.702850341796875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12590,Charlotte St.,Starbucks,8598-82600,828/225-3753,CO,62 Charlotte Street,62 Charlotte Street,,,Asheville,NC,US,288012434,"(35.6013832092285, -82.5470886230469)",35.601383209228516,-82.547088623046875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12591,"Gibson & Palomas, Albuquerque",Starbucks,8652-93725,505-266-0313,CO,5301 Gibson Blvd SE,5301 Gibson Blvd SE,,,Albuquerque,NM,US,871084726,"(35.058536529541, -106.582931518555)",35.058536529541016,-106.58293151855469,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
12592,Albertsons-Las Vegas #6021,Starbucks,73634-93062,702-562-1745,LS,10140 W Flamingo Rd,10140 W Flamingo Rd,,,Las Vegas,NV,US,891478385,"(36.116641998291, -115.313697814941)",36.116641998291016,-115.31369781494141,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12594,Target Alabaster T-2276,Starbucks,76795-96265,205-564-2608,LS,250 S Colonial Dr,250 S Colonial Dr,,,Alabaster,AL,US,350074657,"(33.2280006408691, -86.8139038085938)",33.228000640869141,-86.81390380859375,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12595,Lapeer Rd & Demille,Starbucks,14453-122004,810-667-0981,CO,1221 Demille Street,1221 Demille Street,,,Lapeer,MI,US,484463392,"(43.0431060791016, -83.3214416503906)",43.043106079101562,-83.321441650390625,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12596,Clarion University of PA - Chandler,Starbucks,70018-114085,814-393-1839,LS,840 Wood Street,840 Wood Street,,,Clarion,PA,US,162141240,"(41.2115898132324, -79.3781433105469)",41.211589813232422,-79.378143310546875,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12597,Meijer-White Lake #227,Starbucks,72988-96618,248-889-6800,LS,6001 Highland Rd,6001 Highland Rd,,,White Lake,MI,US,483834302,"(42.6512832641602, -83.5316925048828)",42.651283264160156,-83.531692504882812,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12598,Target Orland Park T-842,Starbucks,76182-94131,708-349-1122,LS,15850 S 94th Ave,15850 S 94th Ave,,,Orland Park,IL,US,604624725,"(41.603385925293, -87.8505401611328)",41.603385925292969,-87.850540161132812,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12599,US 31 & Edgewood,Starbucks,2759-87866,317-788-9672,CO,5943 S. East Street,5943 S. East Street,,,Indianapolis,IN,US,462272019,"(39.6796264648438, -86.1486129760742)",39.67962646484375,-86.148612976074219,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis,12/08/2013 10:41:59 PM
12600,US 41 & Margaret,Starbucks,2727-87505,812-235-5346,CO,3017 South US 41,3017 South US 41,,,Terre Haute,IN,US,478023791,"(39.433162689209, -87.4141616821289)",39.433162689208984,-87.4141616821289,US Eastern Standard Time,-300,GMT-05:00 America/Indianapolis,12/08/2013 10:41:59 PM
12602,Safeway-Gresham #1070,Starbucks,74498-77303,503-674-7080,LS,1001 SW Highland Dr,1001 SW Highland Dr,,,Gresham,OR,US,970806354,"(45.4890213012695, -122.476463317871)",45.489021301269531,-122.47646331787109,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12605,Levittown - Hempstead Tpke.,Starbucks,9308-96185,5165200973,CO,3240 Hempstead Tpke,3240 Hempstead Tpke,,,Levittown,NY,US,117561345,"(40.7255554199219, -73.5163650512695)",40.725555419921875,-73.516365051269531,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12608,Jeffrey & Trabuco,Starbucks,6863-83065,949-726-0874,CO,"14061 Jeffrey Road, Trabuco Grove",14061 Jeffrey Road,,Trabuco Grove,Irvine,CA,US,926203402,"(33.696231842041, -117.762619018555)",33.696231842041016,-117.76261901855469,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12609,"Harbor & Seaward, Ventura",Starbucks,6825-83251,805-650-2579,CO,"2453 Harbor Blvd, Marina Village Shopping Center",2453 Harbor Blvd,,Marina Village Shopping Center,Ventura,CA,US,930013904,"(34.2631721496582, -119.269569396973)",34.2631721496582,-119.26956939697266,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12610,Safeway-Estes Park #920,Starbucks,74380-91500,970-586-4447,LS,451 E Wonderview Ave,451 E Wonderview Ave,,,Estes Park,CO,US,805179647,"(40.3802452087402, -105.516479492188)",40.380245208740234,-105.5164794921875,Mountain Standard Time,-420,GMT-07:00 America/Denver,12/08/2013 10:41:59 PM
12612,Bakerview-Bellingham,Starbucks,9378-94210,360-734-0133,CO,1031 W. Bakerview Rd,1031 W. Bakerview Rd,,,Bellingham,WA,US,982269123,"(48.7893714904785, -122.508773803711)",48.789371490478516,-122.50877380371094,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12613,Kenosha-Hwy 50 & 39th,Starbucks,8139-95848,262-697-5643,CO,3910 75th Street,3910 75th Street,,,Kenosha,WI,US,531424308,"(42.5665550231934, -87.8556671142578)",42.566555023193359,-87.855667114257812,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12615,Boston Long Wharf Marriott,Starbucks,75637-84387,617-227-0800,LS,296 State St,296 State St,,,Boston,MA,US,021092607,"(42.3597755432129, -71.052131652832)",42.359775543212891,-71.052131652832031,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12616,Prince Frederick,Starbucks,7869-77686,410-414-3349,CO,721 N. Prince Frederick Blvd.,721 N. Prince Frederick Blvd.,,,Prince Frederick,MD,US,206783191,"(38.5534362792969, -76.5955123901367)",38.553436279296875,-76.595512390136719,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12617,Hen House Market #29 Kansas City,Starbucks,72794-89580,816-746-1400,LS,6238 N Chatham Ave,6238 N Chatham Ave,,,Kansas City,MO,US,641512472,"(39.2092056274414, -94.6447906494141)",39.209205627441406,-94.644790649414062,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12618,Oregon Trail - Gresham,Starbucks,3405-83782,503-465-8091,CO,"2233 E Burnside RD, Oregon Trail Shopping Center",2233 E Burnside RD,,Oregon Trail Shopping Center,Gresham,OR,US,97030,"(45.4982376098633, -122.409568786621)",45.498237609863281,-122.40956878662109,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12620,IAH - Term E Space 6,Starbucks,75625-86860,281-782-5308,LS,18700 JFK Blvd,18700 JFK Blvd,,,Houston,TX,US,77032,"(29.9842395782471, -95.3351058959961)",29.98423957824707,-95.3351058959961,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12621,Safeway-Seattle #1493,Starbucks,74381-86200,206-244-2567,LS,4011 S 164th,4011 S 164th,,,Seattle,WA,US,981883067,"(47.4556312561035, -122.282066345215)",47.455631256103516,-122.28206634521484,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12622,Wisconsin Dells - Highway 12 & 13,Starbucks,2718-80221,608-253-7507,CO,320 Highway 13,320 Highway 13,,,Wisconsin Dells,WI,US,539657902,"(43.6247634887695, -89.7874450683594)",43.624763488769531,-89.787445068359375,Central Standard Time,-360,GMT-06:00 America/Chicago,12/08/2013 10:41:59 PM
12623,Beckley Travel Plaza,Starbucks,72449-8937,304-255-6773,LS,"Mile Marker 45 SB, W Virginia Turnpike, Beckley Travel Plaza","Mile Marker 45 SB, W Virginia Turnpike",,Beckley Travel Plaza,Beckley,WV,US,25801,"(37.8029289245605, -81.2128067016602)",37.802928924560547,-81.212806701660156,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12606,Marriott Sawgrass,Starbucks,75728-95019,904-509-8327,LS,1000 Pga Tour Blvd,1000 Pga Tour Blvd,,,Ponte Vedra Beach,FL,US,320823036,"(30.203067779541, -81.3850402832031)",30.203067779541016,-81.385040283203125,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12624,Morton Travel Plaza,Starbucks,72450-8972,304-595-2525,LS,"Mile Marker 72 B, W Virginia Turnpike","Mile Marker 72 B, W Virginia Turnpike",,,Burnwell,WV,US,25083,"(38.1017265319824, -81.3829879760742)",38.101726531982422,-81.382987976074219,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
12625,Albertsons - Redmond #2072,Starbucks,73692-104218,425-836-8112,LS,3925 236th Ave NE,3925 236th Ave NE,,,Redmond,WA,US,980538455,"(47.6453094482422, -122.026229858398)",47.645309448242188,-122.02622985839844,Pacific Standard Time,-480,GMT-08:00 America/Los_Angeles,12/08/2013 10:41:59 PM
12627,Hialeah Gardens & W 76 St,Starbucks,13642-105164,3058221472,CO,7735 W 33rd Avenue,7735 W 33rd Avenue,,,Hialeah,FL,US,330185068,"(25.8925762176514, -80.3506011962891)",25.892576217651367,-80.350601196289062,Eastern Standard Time,-300,GMT-05:00 America/New_York,12/08/2013 10:41:59 PM
